set,tier,name,traits,apiName,desc
0,2-Gold,Hefty Rolls,,TFT_Augment_HeftyRolls,Your team gains [Health] Health and size for each time you've rolled this game. Gain 5 gold. Rolls: [TFTUnitProperty.Item:TFT_Augment_HeftyRolls_NumRolls] Health: [TFTUnitProperty.Item:TFT_Augment_HeftyRolls_HealthBonus]
0,2-Gold,Heroic Eulogy,,TFT_Augment_HeroicEulogy,"When an allied champion dies, your remaining champions gain 15 Mana and 10 Armor and Magic Resist."
0,2-Gold,Heroic Grab Bag+,,TFT_Augment_HeroicGrabBagPlus,Gain 2 Lesser Champion Duplicators and 8 gold. This item allows you to copy a 3-cost or less champion.
0,2-Gold,Heroic Grab Bag++,,TFT_Augment_HeroicGrabBagPlusPlus,Gain 2 Lesser Champion Duplicators and 14 gold. This item allows you to copy a 3-cost or less champion.
0,2-Gold,High Voltage,,TFT_Augment_HighVoltage,Gain an Ionic Spark. Your Ionic Sparks have +3 hex radius and do 25% more damage.
0,2-Gold,Howling Gale,,TFT_Augment_HowlingGale,"For every 550 Mana your team spends, summon a whirlwind that knocks up enemies."
0,2-Gold,Indecision I,,TFT_Augment_Indecision1,"In 3 rounds, choose a new augment of the same tier. Gain 4 gold now."
0,2-Gold,Indecision II,,TFT_Augment_Indecision2,"In 3 rounds, choose a new augment of the same tier. Gain 6 gold now."
0,2-Gold,Indiscriminate Killer,,TFT_Augment_JustSlayer,Gain a Giant Slayer. Giant Slayers gain their Damage Amp against all enemies instead of just Tanks.
0,2-Gold,Infinity Protection,,TFT_Augment_InfinityProtection,"Gain 3 gold now. On Stage 3-7, gain an Infinity Force. Infinity Force gives allies in the same row a 12% Health shield. Monsters Attack Championship, 2023"
0,2-Gold,Investment Strategy I,,TFT_Augment_InvestmentStrategy1,Your champions gain 8 permanent max Health per interest you earn.
0,2-Gold,Item Collector II,,TFT_Augment_ItemCollector2,"Your team gains 20 Health. For each unique item they are holding, your team gains bonus 5 Health, 0% Attack Damage, and 1% Ability Power."
0,2-Gold,Item Refresh,,TFT_Augment_ItemRefresh,"Lose all completed items, and gain 2 random components for each item lost. Then gain 3 random components."
0,2-Gold,Kahunahuna,,TFT_Augment_FuriousBlows,Every 5th attack deals bonus true damage equal to 100% Basic Attack Damage.
0,2-Gold,Last Second Save,,TFT_Augment_LastSecondSave,"The first time each ally falls below 34% Health, they restore 20% maximum Health."
0,2-Gold,Late Game Scaling,,TFT_Augment_LateGameScaling,"Gain 2 XP at the start of player combat rounds. Your 5-cost champions gain 11% Health and 11% Attack Speed. Cyber City Tactician's Crown, 2025"
0,2-Gold,Legion of Threes,,TFT_Augment_LegionOfThrees,"Gain a random Emblem. Your 3-cost champions and all allies equipped with an Emblem gain 150 Health and 11% Attack Speed. Reckoning Championship, 2021"
0,2-Gold,Lightning Strike,,TFT_Augment_LightningStrike,"After 8 seconds, lightning strikes the enemy team dealing 7% HP true damage and stunning for 1 second."
0,2-Gold,Mace's Will,,TFT_Augment_GuardbreakerSpirit,Gain a Sparring Gloves. Your team gains 25% Critical Strike Chance.
0,2-Gold,Malicious Monetization,,TFT_Augment_MirroredMonetization,"Gain 4 gold. For the next [Rounds] rounds, enemy champions drop 2 gold when killed. [TFTUnitProperty.item:TFT_Augment_MirroredMonetization_TotalGoldTooltip]"
0,2-Gold,Manaflow II,,TFT_Augment_Manaflow2,Your allies that start combat in the back row gain 3 additional Mana per attack.
0,2-Gold,Max Build,,TFT_Augment_MaxBuild,"Gain a Champion Duplicator, 4 gold, and your next shop contains 5 unique four-cost champions. Galaxies Championship, 2020"
0,2-Gold,May the Fours Be With You,,TFT_Augment_MayTheFoursBeWithYou,Your 4-cost champions and Jhin gain 144 Health and 14% Attack Speed. Gain a Jhin.
0,2-Gold,Mentorship II,,TFT_Augment_Mentorship2,"If an ally starts combat next to a higher-cost ally, it gains 15% Attack Speed and 220 Health."
0,2-Gold,Mess Hall,,TFT_Augment_FoodfightTactics,"After 10 seconds of combat, your champions gain 7% Attack Speed and attacks also hurl 2 delicious projectiles that deal 25 (%i:scaleAD%%i:scaleAP%) magic damage."
0,2-Gold,Misfits,,TFT_Augment_Misfits,Your team gains 55 Health for each active Unique trait. Gain a Rhaast and a Miss Fortune. [TFTUnitProperty.item:TFT_Augment_Misfits_TotalHealthTooltip] Unique traits belong to 1 champion and are shown in orange.
0,2-Gold,Money Hungry,,TFT_Augment_MoneyHungry,"Gain 7 gold now, then 7 gold at the start of every stage. Picking up gold makes your Tactician larger."
0,2-Gold,Money Hungry+,,TFT_Augment_MoneyHungryPlus,"Gain 16 gold now, then 7 gold at the start of every stage. Picking up gold makes your Tactician larger."
0,2-Gold,Moonlight,,TFT_Augment_Moonlight,Combat start: 1 random 1-cost champion is upgraded to 3-star for that round and gains 40% Attack Damage and [APBONUS]% Ability Power.
0,2-Gold,NO SCOUT NO PIVOT,,TFT_Augment_NoScoutNoPivot,"Champions that fight in player combat cannot be benched or sold. Your team gains 0% Health, and 1% Attack Damage and Ability Power after player combat. [TFTUnitProperty.item:TFT_Augment_NoScoutNoPivot_TrackerTRAKEY_Holder]"
0,2-Gold,Noble Sacrifice,,TFT_Augment_NobleSacrifice,"When your first ally dies each combat, grant your team 25 + 10% of that ally's Armor and Magic Resistance."
0,2-Gold,One For All II,,TFT_Augment_AllForOneII,Your team gains 2% max Health and 1.5% Damage Amp for each unique one-cost champion on your board. Gain 3 one-costs.
0,2-Gold,Overheal,,TFT_Augment_Overheal,Every third attack deals 110.0% damage and heals 60.0% of the damage. Excess healing is converted to a shield up to 400 Health.
0,2-Gold,Pair of Fours,,TFT_Augment_PairOfFours,"If your team has exactly 2 4-cost champions, they each gain 504 Health and 28.4% Attack Speed. Gain a random 4-cost."
0,2-Gold,Pair of Fours,,TFT_Augment_PairOfFours_Set7,"If your team has exactly 2 tier-4 champions, they each gain 374 Health and 24.4% Attack Speed. Gain a random tier-4 champion."
0,2-Gold,Petricite Armor II,,TFT_Augment_PetriciteArmorII,Your team takes 15% reduced damage from champion abilities.
0,2-Gold,Piercing Lotus I,,TFT_Augment_PiercingLotus1,"Your team gains [critchance]% Critical Strike chance, and their Abilities can critically strike. Critical strikes 20% Shred and Sunder the target for 3 seconds."
0,2-Gold,Piercing Sight,,TFT_Augment_Crossfire2,"Enemies take 0% damage as bonus true damage, increased by 0% up to 20% every time they take damage."
0,2-Gold,Pilfer,,TFT_Augment_Pilfer,"Each round, gain a 1-star copy of the first champion you killed last combat. The first time you gain [GoldRequired] gold worth of champions in this way, gain a Thief's Gloves. [TFTUnitProperty.item:TFT_Augment_Pilfer_Tooltip]"
0,2-Gold,Plot Armor,,TFT_Augment_PlotArmor,"Your team gains 8 Armor and Magic Resist. After falling below 50% Health, increase this to 40 for the rest of combat."
0,2-Gold,Powered Shields,,TFT_Augment_DefenseCall,"While Shielded, your allies gain 10% Durability. The first time allies fall below 50% Health, they gain 100-225 Shield (based on Stage) for 3 seconds."
0,2-Gold,Precision and Grace,,TFT_Augment_ChallengerDash,"At the start of combat, allies gain 25% Attack Speed for 3 seconds. On takedown, allies dash to their next target and gain this bonus again."
0,2-Gold,Press the Attack,,TFT_Augment_ItemKrakenSlayer,Gain a Kraken's Fury. Allies holding Kraken's Fury apply a stack on their target every attack. Every third stack deals true damage equal to 4% of the target's max Health.
0,2-Gold,Promised Protection,,TFT_Augment_PromisedProtection,Gain a Protector's Vow. Protector's Vow grants its holder 20% additional Mana from all sources.
0,2-Gold,Psychic Forge,,TFT_Augment_PsychicForge,Round start Completed Items on benched champions turn into one of their recommended items. Gain a random completed item.
0,2-Gold,Pyromaniac,,TFT_Augment_Pyromaniac,Gain a Red Buff. Your Burns deal 50% increased damage.
0,2-Gold,Quiet Quitting,,TFT_Augment_QuietQuitting,"For the next 3 player combats, you cannot use your shop. After, gain 24 gold and a Completed Item Anvil."
0,2-Gold,Replication,,TFT_Augment_Replication,"Choose 1 of 3 components. For the next [RoundsOfBonusItems] rounds, gain a copy of that component."
0,2-Gold,Sated Spellweaver,,TFT_Augment_SatedSpellweaver,"After casting an Ability, champions gain 15% Omnivamp for 3 seconds. Excess healing is converted to a shield up to 500 Health."
0,2-Gold,Savings Account,,TFT_Augment_SavingsAccount,"After you earn [GoldRequired] gold in interest, gain 25 gold. Your max interest is increased to 7. Gain 2 gold now. Gold earned: [TFTUnitProperty.item:TFT_Augment_SavingsAccount_Tracker]"
0,2-Gold,Scavenger,,TFT_Augment_Scavenger,The first 5 enemy champions that are killed each combat grant a champion on your team a temporary completed item.
0,2-Gold,Second Coronation,,TFT_Augment_ItemCrownguard,"Gain a Crownguard. At 50% Health, Crownguard's start of combat effect triggers again at 90.0% power."
0,2-Gold,Seraphim's Staff,,TFT_Augment_SeraphimsStaff,Gain an Archangel's Staff. Archangel's Staff grants 2 additional Mana Regen if its holder has 90% or more Ability Power.
0,2-Gold,Shop Glitch,,TFT_Augment_ShopGlitch,"During non-player combat rounds, your shop refreshes for free every 2.5 seconds for 28 seconds."
0,2-Gold,Shred Spread,,TFT_Augment_VoidTouched,"Gain a Void Staff. Enemies who die while Shredded explode, dealing 100-300 magic damage and 30% Shredding enemies within 1 hexes for 3 seconds."
0,2-Gold,Side Effects,,TFT_Augment_SideEffects,"When an ally is healed, they deal 50% of the healing to their target as magic damage. Every 5 seconds, allies heal for 3% of their max Health."
0,2-Gold,Solo Leveling,,TFT_Augment_SoloLeveling,"For the next 5 combats, your team size is 1 but the champion you field has massively increased stats. Gain 1 XP for every kill they get. Afterwards, gain 2 item components."
0,2-Gold,Solo Plate,,TFT_Augment_ItemGargoyleStoneplate,Gain a Gargoyle Stoneplate. Combat start: Allies holding Gargoyle Stoneplate gain 17% max Health if they're the only one in their row.
0,2-Gold,Spear's Will,,TFT_Augment_ShojinSpirit,Your team gains 7% Attack Damage and 5 Mana. Gain a B.F. Sword and a Tear of the Goddess.
0,2-Gold,Speedy Double Kill,,TFT_Augment_SpeedyDoubleKill,"Gain a Guinsoo's Rageblade. When 2 players are eliminated, gain 40 gold. Fates Championship, 2021"
0,2-Gold,Spellblades,,TFT_Augment_Spellblades,"Whenever one of your champion casts, their next attack deals bonus magic damage equal to [abilitypower*100]% of their Ability Power."
0,2-Gold,Spellsword,,TFT_Augment_Spellsword,"Every time an ally attacks 2 times, they gain 5 Ability Power."
0,2-Gold,Spirit Link,,TFT_Augment_SpiritLink1,Champions restore 5% of their max Health every 4 seconds. Increase the healing by 0.5% for every 10 missing player Health.
0,2-Gold,Spirit of Redemption,,TFT_Augment_ItemSpiritVisage,"Gain a Spirit Visage. Every 5 seconds, Spirit Visage heals allies within 1 hex for [MissingHealth]% of their missing Health."
0,2-Gold,Spreading Roots,,TFT_Augment_SpreadingRoots,Gain 2 random Emblems and 1 gold.
0,2-Gold,Spreading Roots+,,TFT_Augment_SpreadingRootsPlus,"Gain 2 random Emblems, a Reforger, and 2 gold."
0,2-Gold,Staffsmith,,TFT_Augment_ForgeRod,Gain 2 random completed items that build from Needlessly Large Rod.
0,2-Gold,Starry Night,,TFT_Augment_StarryNight,1-cost and 2-cost champions in your shop have a chance to be 2-star. Gain 6 gold. Current Chances: [TFTUnitProperty.item:TFT_Augment_StarryNight_Odds]% Chances increase with player level.
0,2-Gold,Starry Night+,,TFT_Augment_StarryNightPlus,1-cost and 2-cost champions in your shop have a chance to be 2-star. Gain 8 gold. Current Chances: [TFTUnitProperty.item:TFT_Augment_StarryNight_Odds]% Chances increase with player level.
0,2-Gold,Superstars II,,TFT_Augment_Superstars,"Your team deals 7% more damage, increased by 2% for every 3-star champion on your team. Gain 4 rerolls. Bonus: [TFTUnitProperty.item:TFT_Augment_SuperstarsTotalDamageBonus]%"
0,2-Gold,Support Golem I,,TFT_Augment_SupportSentinel,"Gain 1 Golem that fights for your team, holding 1 permanently attached Support item(s)."
0,2-Gold,Swordsmith,,TFT_Augment_ForgeSword,Gain 2 random completed items that build from B.F. Sword.
0,2-Gold,Tesla Coil,,TFT_Augment_TeslaCoil,"Each of your allies with 3 items equipped emits 2 arcs of lightning every 5 seconds, dealing 240-270 magic damage based on stage."
0,2-Gold,The Floor is Lava,,TFT_Augment_TheFloorIsLava,"During combat, ALL units are 1% Burned and 33% Wounded. Your team gains 20% Omnivamp. Burn : Deals a percent of the target's max Health as true damage every second Wound : Reduces healing received"
0,2-Gold,The Golden Dragon,,TFT_Augment_TheGoldenDragon,"Gain a Mogul's Mail. Champions holding Mogul's Mail take up 2 team slots but gain 700 Health and 20% Durability. Mogul's Mail gives gold as well as combat power. Dragonlands Championship, 2022"
0,2-Gold,Thorn-Plated Armor,,TFT_Augment_ThornPlatedArmor,Gain a Bramble Vest. Your Bramble Vests deal [damageamp1*100]-[damageamp4*100]% more damage (based on Stage).
0,2-Gold,Time Skip,,TFT_Augment_TimeSkip,Disable your Shop for the next 3 rounds. Then gain 32 XP.
0,2-Gold,Tomb Raider I,,TFT_Augment_TombRaider1,"For the next 3 players eliminated, choose one of their completed items to keep."
0,2-Gold,Tons of Stats!,,TFTTutorial_Augment_AbilityPwr,"Your team gains [Health] Health, [AttackDamage]% Attack Damage, 5% Ability Power, [Armor] Armor, [MR] Magic Resist, [AttackSpeed]% Attack Speed, and [Mana] Mana."
0,2-Gold,Tons of Stats!,,TFTTutorial_Augment_Mana,"Your team gains [Health] Health, [AttackDamage]% Attack Damage, [AbilityPower]% Ability Power, [Armor] Armor, [MR] Magic Resist, [AttackSpeed]% Attack Speed, and 5 Mana."
0,2-Gold,Tons of Stats!,,TFTTutorial_Augment_Armor,"Your team gains [Health] Health, [AttackDamage]% Attack Damage, [AbilityPower]% Ability Power, 5 Armor, [MR] Magic Resist, [AttackSpeed]% Attack Speed, and [Mana] Mana."
0,2-Gold,Tons of Stats!,,TFTTutorial_Augment_AtkDmg,"Your team gains [Health] Health, 5% Attack Damage, [AbilityPower]% Ability Power, [Armor] Armor, [MR] Magic Resist, [AttackSpeed]% Attack Speed, and [Mana] Mana."
0,2-Gold,Tons of Stats!,,TFTTutorial_Augment_AtkSpeed,"Your team gains [Health] Health, [AttackDamage]% Attack Damage, [AbilityPower]% Ability Power, [Armor] Armor, [MR] Magic Resist, 5% Attack Speed, and [Mana] Mana."
0,2-Gold,Tons of Stats!,,TFTTutorial_Augment_MR,"Your team gains [Health] Health, [AttackDamage]% Attack Damage, [AbilityPower]% Ability Power, [Armor] Armor, 5 Magic Resist, [AttackSpeed]% Attack Speed, and [Mana] Mana."
0,2-Gold,Tons of Stats!,,TFTTutorial_Augment_Health,"Your team gains 35 Health, [AttackDamage]% Attack Damage, [AbilityPower]% Ability Power, [Armor] Armor, [MR] Magic Resist, [AttackSpeed]% Attack Speed, and [Mana] Mana."
0,2-Gold,Tower Defense,,TFT_Augment_TowerDefense,Gain a Training Dummy equipped with a random emblem that fires ranged attacks at enemies. It upgrades as the game goes on.
0,2-Gold,Trait Tracker,,TFT_Augment_TraitTracker,"The first time you activate 8 non-unique traits for 1 combat, gain 5 random emblems."
0,2-Gold,Treasure Hunt,,TFT_Augment_TreasureHunt,Gain a locked chest each Stage between now and Stage [MaxNumChests]. Unlock each chest when you spend [GoldNeededPerChest] gold on Shop rerolls. These chests persist until opened.
0,2-Gold,Trifecta I,,TFT_Augment_Trifecta1_Set7,Gain [numunits] tier-3 champions. Combat Start: 3 random tier-3 champions gain 220 Health and 20% Attack Speed.
0,2-Gold,Trifecta I,,TFT_Augment_Trifecta1,Gain [numunits] 3-cost champions. Combat Start: 3 random 3-cost champions gain 220 Health and 20% Attack Speed.
0,2-Gold,Two Much Value,,TFT_Augment_TwoMuchValue,Gain 1 reroll for every 2 unique 2-cost champions fielded last player combat. Gain 1 2-cost champions.
0,2-Gold,Two Tanky,,TFT_Augment_TwoTanky,"When you field exactly 2 copies of a champion, they both gain 375 Health. When one copy dies, the other gains a 34% max Health Shield for 12 seconds. When you 3-star, gain a 2-star copy."
0,2-Gold,Two Trick,,TFT_Augment_TwoTrick,Gain a random 2-star 2-cost and 2 random 2-star 1-cost champions.
0,2-Gold,Unhindered,,TFTTutorial_Augment_WithoutItemAS2,Your champions without items gain 55.0 Attack Speed.
0,2-Gold,Unleash The Beast,,TFT_Augment_UnleashTheBeast,"Gain a Sterak's Gage. When its effect triggers, the holder gains 34% Attack Speed for the rest of combat and immunity to crowd control for 5 seconds."
0,2-Gold,Urf's Gambit,,TFT_Augment_UrfsGambit,"If you win your next player combat, gain a Spatula. If you lose, gain a Frying Pan. Gain a component anvil and 3 gold now."
0,2-Gold,Vampiric Vitality I,,TFT_Augment_Dhampyr1,You heal for 11% of the damage you deal to enemy Tacticians. Your team gains 10% Omnivamp.
0,2-Gold,Vampiric Vitality II,,TFT_Augment_Dhampyr2,You heal for 11% of the damage you deal to enemy Tacticians. Your team gains 18% Omnivamp.
0,2-Gold,Vertically Inclined,,TFT_Augment_VerticallyInclined,Your team gains 9% Damage Amp. Gain 18% Damage Amp instead if you have fewer active non-unique traits than your opponent.
